DEL_9_200	abPOA	249	2	53,53
INV_9_200	abPOA	533	2	62,62
DUP_9_200	abPOA	486	0	29,34,63
COMPHET_DEL_9_200	abPOA	249	0	20,36,56
SHIFTED_COMPHET_9_200	abPOA	345	2	49,49
DEL_9_500	abPOA	532	0	22,34,56
INV_9_500	abPOA	1074	0	31,41,72
DUP_9_500	abPOA	1084	0	20,42,62
COMPHET_DEL_9_500	abPOA	349	0	29,32,61
SHIFTED_COMPHET_9_500	abPOA	703	0	24,32,56
DEL_9_1000	abPOA	823	0	31,35,66
INV_9_1000	abPOA	972	2	63,63
DUP_9_1000	abPOA	2335	0	27,53,80
COMPHET_DEL_9_1000	abPOA	650	0	38,42,80
SHIFTED_COMPHET_9_1000	abPOA	2391	0	24,54,78
DEL_10_50	abPOA	281	2	65,65
INV_10_50	abPOA	350	0	28,30,58
DUP_10_50	abPOA	372	0	27,43,70
COMPHET_DEL_10_50	abPOA	218	2	46,46
SHIFTED_COMPHET_10_50	abPOA	392	2	60,60
DEL_10_200	abPOA	373	0	27,31,58
INV_10_200	abPOA	439	0	29,28,57
DUP_10_200	abPOA	485	2	52,52
COMPHET_DEL_10_200	abPOA	212	2	49,49
SHIFTED_COMPHET_10_200	abPOA	804	0	32,39,71
DEL_10_500	abPOA	915	0	38,44,82
INV_10_500	abPOA	732	0	32,32,64
DUP_10_500	abPOA	678	0	20,31,51
COMPHET_DEL_10_500	abPOA	261	0	20,32,52
SHIFTED_COMPHET_10_500	abPOA	930	0	26,41,67
DEL_10_1000	abPOA	602	0	22,28,50
INV_10_1000	abPOA	1538	0	30,36,66
DUP_10_1000	abPOA	1520	0	24,28,52
COMPHET_DEL_10_1000	abPOA	385	0	33,29,62
SHIFTED_COMPHET_10_1000	abPOA	1619	0	25,40,65
DEL_11_50	abPOA	156	2	43,43
INV_11_50	abPOA	301	2	56,56
DUP_11_50	abPOA	235	2	50,50
COMPHET_DEL_11_50	abPOA	311	2	73,73
SHIFTED_COMPHET_11_50	abPOA	355	2	54,54
DEL_11_200	abPOA	321	0	26,27,53
INV_11_200	abPOA	416	2	56,56
DUP_11_200	abPOA	416	0	33,25,58
COMPHET_DEL_11_200	abPOA	234	0	30,26,56
SHIFTED_COMPHET_11_200	abPOA	533	2	60,60
DEL_11_500	abPOA	779	0	42,34,76
INV_11_500	abPOA	738	2	65,65
DUP_11_500	abPOA	894	0	26,36,62
COMPHET_DEL_11_500	abPOA	214	0	22,22,44
SHIFTED_COMPHET_11_500	abPOA	1370	2	74,74
DEL_11_1000	abPOA	281	2	57,57
INV_11_1000	abPOA	1870	2	76,76
DUP_11_1000	abPOA	3001	0	29,61,90
COMPHET_DEL_11_1000	abPOA	370	0	26,29,55
SHIFTED_COMPHET_11_1000	abPOA	2017	0	29,41,70
DEL_12_50	abPOA	291	2	59,59
INV_12_50	abPOA	306	2	59,59
DUP_12_50	abPOA	370	0	40,34,74
COMPHET_DEL_12_50	abPOA	323	2	66,66
SHIFTED_COMPHET_12_50	abPOA	446	0	31,30,61
DEL_12_200	abPOA	261	2	46,46
INV_12_200	abPOA	439	0	34,20,54
DUP_12_200	abPOA	591	2	75,75
COMPHET_DEL_12_200	abPOA	278	2	59,59
SHIFTED_COMPHET_12_200	abPOA	550	0	26,26,52
DEL_12_500	abPOA	819	0	35,34,69
INV_12_500	abPOA	654	0	30,26,56
DUP_12_500	abPOA	642	2	50,50
COMPHET_DEL_12_500	abPOA	323	2	64,64
SHIFTED_COMPHET_12_500	abPOA	712	0	25,35,60
DEL_12_1000	abPOA	292	2	61,61
INV_12_1000	abPOA	933	2	60,60
DUP_12_1000	abPOA	2768	8	52,22,74
COMPHET_DEL_12_1000	abPOA	394	0	30,28,58
SHIFTED_COMPHET_12_1000	abPOA	1621	0	22,40,62
DEL_13_50	abPOA	280	0	22,31,53
INV_13_50	abPOA	313	2	62,62
DUP_13_50	abPOA	375	2	64,64
COMPHET_DEL_13_50	abPOA	300	2	60,60
SHIFTED_COMPHET_13_50	abPOA	422	2	63,63
DEL_13_200	abPOA	305	0	28,32,60
INV_13_200	abPOA	457	0	34,26,60
DUP_13_200	abPOA	635	2	61,61
COMPHET_DEL_13_200	abPOA	360	2	64,64
SHIFTED_COMPHET_13_200	abPOA	802	0	43,30,73
DEL_13_500	abPOA	632	0	32,35,67
INV_13_500	abPOA	744	2	61,61
DUP_13_500	abPOA	945	0	20,38,58
COMPHET_DEL_13_500	abPOA	454	2	68,68
SHIFTED_COMPHET_13_500	abPOA	1087	0	37,30,67
DEL_13_1000	abPOA	318	2	66,66
INV_13_1000	abPOA	1167	2	69,69
DUP_13_1000	abPOA	2149	0	43,17,60
